Moderate Positive Skew,Highly Positive Skew,Moderate Negative Skew,Highly Negative Skew,Moderate Positive Skew Log,Highly Positive Skew Log,Moderate Negative Skew Log,Highly Negative Skew Log
8.031363519,7.736576884,4.033290879,4.262066854,2.083354317,2.045959327,1.394582638,1.44975422
8.031786293,7.740316247,4.030570474,4.261153549,2.083406956,2.046442546,1.393907923,1.44953991
8.032936822,7.741350606,4.02984651,4.25991283,2.083550192,2.046576169,1.393728288,1.449248698
8.034000411,7.742029183,4.029477003,4.259253184,2.083682587,2.046663822,1.393636592,1.449093836
8.035073282,7.74388315,4.029041837,4.256697796,2.083816119,2.046903261,1.39352859,1.448493694
8.035316866,7.74425021,4.028844276,4.256278905,2.083846434,2.04695066,1.393479555,1.448395282
8.036485724,7.746773272,4.026823602,4.25561819,2.083991889,2.047276405,1.392977877,1.448240037
8.038085452,7.748285375,4.024556062,4.254292091,2.084190927,2.047471577,1.39241461,1.447928377
8.040781613,7.750593202,4.024355055,4.254258397,2.084526294,2.047769383,1.392364663,1.447920457
8.042269297,7.752504941,4.024087138,4.254232601,2.084711294,2.048016009,1.392298087,1.447914393
8.04442521,7.753655667,4.023521822,4.254143595,2.084979331,2.048164431,1.392157594,1.447893471
8.044758545,7.754933099,4.022408701,4.251328152,2.085020767,2.04832917,1.391880903,1.44723144
8.04523353,7.755616335,4.022407982,4.249821238,2.085079808,2.048417269,1.391880724,1.44687692
8.045301612,7.75567458,4.02239472,4.24836314,2.08508827,2.048424779,1.391877427,1.446533765
8.045343734,7.756020975,4.021504526,4.24749665,2.085093506,2.048469442,1.391656093,1.446329786
8.045365898,7.756102957,4.021041058,4.247259973,2.085096261,2.048480012,1.391540839,1.446274063
8.045718603,7.756348226,4.01872853,4.247036532,2.085140099,2.048511634,1.390965567,1.446221453
8.046308,7.757308317,4.01865166,4.245090608,2.085213353,2.048635408,1.390946438,1.445763164
8.050342494,7.758387056,4.015877764,4.242433247,2.085714636,2.048774459,1.390255945,1.445136984
8.050822664,7.758969217,4.015298105,4.242368843,2.08577428,2.048849493,1.390111592,1.445121803
8.052800632,7.759309218,4.014983291,4.242283788,2.086019936,2.048893312,1.390033186,1.445101753
8.053646931,7.759518566,4.014251751,4.242192116,2.086125024,2.048920292,1.389850967,1.445080144
8.053707754,7.760365541,4.012766997,4.242143415,2.086132576,2.049029439,1.389481028,1.445068664
8.053961496,7.762310769,4.012528111,4.241073467,2.086164082,2.049280069,1.389421494,1.444816413
8.054010627,7.763305616,4.012276177,4.239763516,2.086170182,2.049408225,1.389358705,1.444507493
8.054693272,7.764078725,4.010410463,4.238686409,2.086254937,2.049507805,1.388893596,1.444253412
8.056618274,7.766344895,4.0094126,4.238514935,2.086493899,2.049799641,1.388644747,1.444212957
8.057526997,7.76938874,4.009317098,4.236271171,2.086606685,2.050191492,1.388620927,1.443683442
8.058740788,7.770507849,4.008518367,4.234854338,2.086757315,2.050335522,1.388421689,1.443348933
8.05876338,7.770880418,4.00708566,4.234078503,2.086760118,2.050383468,1.388064209,1.443165714
8.059156482,7.771187301,4.005407564,4.232552265,2.086808896,2.050422958,1.387645339,1.442805183
8.059862924,7.773077788,4.004268098,4.232544087,2.086896549,2.050666198,1.387360817,1.442803251
8.060048292,7.77415116,4.003122632,4.232446466,2.086919548,2.050804277,1.387074715,1.442780187
8.060635417,7.775075118,4.001990448,4.232109455,2.086992389,2.050923119,1.386791849,1.442700558
8.060859903,7.781149086,4.000409677,4.231286064,2.087020239,2.051704025,1.386396775,1.442505981
8.061586411,7.781781878,3.999185687,4.229965265,2.087110362,2.051785345,1.386090762,1.442193781
8.062291103,7.789043696,3.998946395,4.22925172,2.087197772,2.052718092,1.386030925,1.442025079
8.063110721,7.790185247,3.998066876,4.228595212,2.087299428,2.05286464,1.385810963,1.441869837
8.063132622,7.791201248,3.994696125,4.228587448,2.087302144,2.052995052,1.384967512,1.441868001
8.06355245,7.792494872,3.994418365,4.228500757,2.08735421,2.053161075,1.384897978,1.441847499
8.065289799,7.7929,3.994362027,4.22779316,2.087569644,2.053213063,1.384883874,1.441680145
8.065857135,7.793032052,3.991192326,4.22596613,2.087639984,2.053230008,1.384090015,1.441247904
8.065946619,7.794736637,3.989988399,4.225336808,2.087651078,2.053448716,1.383788323,1.441098976
8.066314878,7.794802272,3.989789676,4.225151108,2.087696733,2.053457136,1.383738517,1.441055025
8.067508199,7.794942597,3.989460607,4.22477641,2.087844661,2.053475138,1.383656036,1.440966339
8.068481431,7.794979597,3.989313186,4.223579124,2.08796529,2.053479885,1.383619082,1.440682902
8.073000421,7.795315002,3.986389655,4.221288537,2.088525213,2.053522912,1.382885973,1.440140422
8.075733409,7.795934158,3.984371891,4.221116773,2.08886369,2.053602336,1.382379682,1.440099731
8.076981476,7.797193375,3.983560454,4.219039887,2.089018223,2.053763845,1.382176006,1.439607587
8.077265214,7.797556162,3.982559829,4.21849418,2.089053352,2.053810372,1.381924786,1.439478235
8.077950413,7.800988409,3.981350517,4.218330841,2.089138179,2.054250445,1.381621088,1.439439514
8.079907542,7.801286765,3.981167096,4.216881214,2.08938043,2.05428869,1.381575017,1.439095806
8.080966829,7.803970974,3.980557764,4.216677735,2.089511522,2.054632703,1.381421951,1.439047551
8.082647243,7.805683451,3.978752204,4.216630992,2.089719448,2.054852116,1.380968254,1.439036466
8.083237522,7.806969147,3.978106364,4.215248255,2.089792476,2.055016815,1.380805918,1.438708488
8.083413581,7.806982823,3.974913428,4.214817289,2.089814256,2.055018567,1.380002969,1.438606243
8.084262122,7.808125928,3.97331949,4.210519256,2.089919224,2.055164977,1.379601889,1.437585979
8.086887741,7.809883298,3.971375898,4.209673902,2.090243953,2.055390021,1.379112608,1.437385187
8.088738966,7.810188815,3.969838442,4.207469104,2.090472843,2.05542914,1.378725399,1.436861304
8.088764938,7.810253873,3.969780465,4.207166858,2.090476054,2.055437469,1.378710795,1.436789466
8.090886851,7.811462942,3.968682243,4.205559212,2.090738348,2.055592263,1.378434111,1.436407272
8.091386135,7.813734906,3.968411347,4.20510284,2.090800056,2.055883071,1.37836585,1.43629875
8.091838733,7.815375971,3.965409979,4.204510005,2.09085599,2.056093072,1.377609249,1.43615776
8.093354154,7.815800932,3.964276394,4.203081095,2.09104325,2.056147445,1.37732334,1.43581785
8.093532757,7.815899005,3.963299177,4.202885103,2.091065318,2.056159993,1.377076804,1.435771219
8.093862195,7.816004919,3.961904977,4.201309403,2.091106021,2.056173544,1.376724964,1.435396239
8.094395098,7.818929045,3.961619127,4.200507573,2.091171859,2.056547594,1.376652812,1.435205369
8.097245655,7.820129112,3.961447141,4.199948338,2.091523961,2.056701065,1.376609398,1.435072225
8.098046166,7.82050066,3.958888654,4.199859994,2.091622819,2.056748576,1.375963343,1.43505119
8.098941707,7.822451605,3.956894214,4.199670749,2.0917334,2.05699801,1.375459428,1.435006129
8.101755714,7.824750379,3.955948632,4.198601358,2.092080793,2.057291835,1.375220429,1.43475146
8.10217355,7.825727652,3.955726844,4.197135705,2.092132365,2.057416723,1.375164363,1.434402318
8.10359228,7.826867594,3.955305844,4.196543713,2.092307455,2.057562378,1.375057929,1.434261261
8.10578564,7.829284723,3.954606315,4.193166128,2.092578083,2.057871155,1.374881055,1.433456088
8.106300714,7.830095232,3.953899991,4.192344388,2.092641625,2.057974672,1.374702431,1.433260097
8.106417969,7.831009808,3.95363711,4.191482014,2.09265609,2.058091468,1.374635943,1.433054374
8.108260945,7.831431803,3.953535618,4.190744142,2.092883412,2.058145354,1.374610272,1.432878318
8.109187754,7.832092875,3.953135758,4.190261036,2.092997709,2.058229764,1.374509127,1.432763032
8.109473304,7.83257128,3.952138326,4.190203483,2.093032922,2.058290844,1.374256781,1.432749297
8.110331692,7.835684489,3.95156508,4.189775119,2.093138766,2.058688235,1.374111723,1.432647062
8.110365267,7.837691823,3.950484489,4.189334353,2.093142906,2.058944381,1.373838227,1.432541856
8.110647859,7.838563711,3.949163947,4.188898256,2.093177749,2.059055617,1.373503898,1.432437753
8.111837673,7.84013776,3.948396882,4.18804316,2.093324436,2.059256406,1.373309644,1.432233599
8.116267398,7.841387984,3.948358549,4.18708793,2.093870368,2.059415857,1.373299935,1.432005488
8.121955221,7.841647695,3.947788237,4.186612487,2.094570916,2.059448977,1.373155482,1.431891931
8.122310922,7.842960334,3.947188745,4.185894943,2.09461471,2.059616357,1.373003615,1.431720526
8.122409941,7.843812473,3.946857223,4.181799497,2.094626901,2.059725001,1.372919622,1.430741656
8.12275677,7.845231777,3.946433581,4.180338338,2.0946696,2.05990593,1.37281228,1.430392185
8.123765519,7.845683371,3.944679636,4.179348753,2.094793781,2.059963492,1.372367743,1.430155434
8.123773072,7.848027181,3.94303845,4.179147598,2.09479471,2.060262186,1.371951606,1.430107302
8.124128729,7.848955787,3.942806131,4.178864641,2.094838489,2.060380502,1.371892686,1.430039593
8.124947818,7.851492108,3.941481608,4.178618534,2.094939306,2.060703591,1.371556695,1.429980698
8.126019988,7.851593532,3.939198238,4.178122235,2.095071257,2.060716509,1.37097721,1.42986192
8.126021116,7.852331015,3.937729377,4.177235246,2.095071396,2.060810432,1.370604257,1.429649603
8.127358907,7.852433987,3.936668262,4.173413358,2.095236013,2.060823546,1.370334747,1.428734252
8.127488339,7.852711505,3.934523606,4.173124039,2.095251938,2.060858887,1.369789809,1.428664925
8.128292549,7.854630781,3.934469533,4.169277569,2.095350883,2.061103266,1.369776065,1.427742776
8.128880526,7.854801167,3.932019233,4.16836393,2.095423217,2.061124958,1.369153094,1.427523616
8.130487307,7.860059988,3.931820009,4.16764026,2.095620861,2.061794238,1.369102425,1.427349991
8.131320227,7.860403368,3.930424768,4.167555687,2.0957233,2.061837924,1.368747504,1.427329698
8.131459533,7.861079399,3.930195532,4.165332514,2.095740432,2.061923925,1.368689178,1.426796108
8.131884818,7.86367215,3.929879081,4.164951801,2.095792732,2.062253692,1.368608657,1.426704703
8.131939484,7.864553865,3.927772967,4.164032403,2.095799454,2.062365811,1.36807259,1.426483932
8.13230319,7.866169423,3.926651204,4.161073236,2.095844179,2.062571212,1.367786952,1.42577303
8.135522267,7.866484987,3.92629342,4.159927373,2.096239939,2.062611328,1.367695831,1.425497616
8.135609372,7.866922012,3.925861171,4.158008337,2.096250645,2.062666882,1.367585734,1.425036194
8.136496945,7.867604902,3.923040245,4.156626517,2.096359737,2.062753683,1.366866926,1.424703812
8.136845883,7.869345697,3.922363519,4.155748911,2.096402621,2.06297492,1.366694411,1.424492655
8.137189001,7.870717356,3.922037268,4.154792475,2.096444789,2.063149209,1.36661123,1.424262481
8.13848786,7.871015944,3.921179265,4.154234837,2.096604396,2.063187145,1.366392441,1.424128257
8.139170967,7.871682619,3.920512493,4.151205985,2.096688328,2.063271841,1.366222383,1.423398891
8.139886469,7.874033462,3.919706904,4.151113137,2.096776233,2.063570442,1.366016882,1.423376524
8.14016062,7.875200769,3.919648465,4.150294633,2.096809912,2.063718679,1.366001972,1.423179328
8.142397516,7.875880803,3.918785043,4.149328172,2.097084672,2.063805026,1.365781668,1.422946435
8.142933256,7.877830262,3.918704986,4.148882657,2.097150466,2.064052518,1.365761239,1.422839059
8.14305118,7.884222234,3.918672661,4.148195781,2.097164948,2.064863577,1.36575299,1.422673488
8.143762701,7.885507768,3.917250269,4.148044042,2.097252321,2.065026615,1.365389946,1.422636908
8.146053171,7.886040107,3.917056714,4.147651216,2.097533536,2.065094121,1.365340534,1.422542202
8.146123863,7.887019879,3.913790966,4.146971735,2.097542214,2.065218355,1.364506461,1.422378365
8.146230676,7.887246163,3.913102591,4.145698283,2.097555327,2.065247045,1.364330561,1.422071238
8.150586742,7.887290869,3.91028171,4.145442538,2.098089918,2.065252713,1.36360942,1.422009547
8.15070973,7.887377476,3.910186862,4.144603981,2.098105007,2.065263694,1.363585164,1.421807243
8.151441203,7.887761438,3.908059346,4.142345868,2.098194746,2.065312373,1.36304092,1.421262262
8.15191437,7.889000513,3.907462221,4.14206563,2.098252792,2.065469449,1.362888115,1.421194608
8.152603879,7.892086687,3.906314193,4.140071469,2.098337371,2.065860572,1.362594268,1.420713051
8.153677316,7.892132415,3.904940881,4.139479712,2.09846903,2.065866366,1.362242644,1.420570107
8.155229134,7.892473694,3.904929894,4.139102777,2.098659333,2.065909608,1.36223983,1.420479044
8.155342286,7.893473698,3.904439387,4.138728307,2.098673208,2.066036304,1.36211421,1.420388568
8.155776252,7.893882776,3.904070929,4.13741552,2.098726419,2.066088127,1.362019837,1.420071322
8.158015511,7.898504865,3.900093297,4.137053071,2.099000942,2.066673484,1.361000475,1.419983716
8.158061868,7.899280451,3.898223267,4.136272554,2.099006625,2.066771673,1.360520877,1.419795033
8.158877302,7.900189367,3.897442894,4.135334685,2.099106574,2.06688673,1.36032067,1.419568265
8.16008836,7.900765973,3.895824289,4.135315026,2.099254997,2.066959713,1.359905284,1.419563511
8.160860345,7.901664145,3.894734909,4.134010166,2.099349598,2.067073389,1.359625618,1.41924792
8.163355631,7.905116392,3.893110191,4.132625577,2.099655314,2.067510194,1.359208373,1.418912938
8.163555338,7.906882108,3.892456627,4.132333257,2.099679777,2.067733533,1.359040482,1.418842201
8.164675065,7.908252801,3.892006989,4.131976373,2.09981693,2.067906873,1.35892496,1.418755833
8.164728097,7.908366403,3.89054012,4.131091639,2.099823425,2.067921237,1.358547996,1.418541691
8.165650362,7.909083392,3.88964981,4.130462633,2.099936376,2.068011895,1.35831913,1.418389418
8.167691212,7.909735083,3.889490207,4.130349637,2.100186276,2.06809429,1.358278097,1.418362061
8.168022301,7.91051388,3.889352244,4.128917752,2.100226811,2.068192746,1.358242626,1.418015327
8.169210937,7.914089408,3.889285351,4.128530327,2.100372324,2.06864464,1.358225426,1.417921491
8.169439126,7.914335924,3.889080218,4.127603775,2.100400256,2.068675789,1.358172682,1.417697039
8.170910494,7.914369017,3.888681369,4.12746805,2.100580346,2.06867997,1.35807012,1.417664156
8.171300225,7.916880125,3.888225669,4.126998026,2.100628042,2.068997205,1.357952927,1.417550272
8.173250842,7.917143571,3.888216705,4.125434196,2.10086673,2.069030481,1.357950622,1.417171274
8.173907236,7.917608304,3.887739018,4.124070721,2.100947036,2.069089178,1.357827759,1.416840715
8.174005307,7.921548277,3.886799502,4.123938709,2.100959034,2.069586676,1.357586069,1.416808704
8.176058314,7.921943093,3.886791641,4.120190364,2.101210166,2.069636516,1.357584046,1.415899367
8.177750514,7.924517746,3.886118238,4.117542559,2.101417115,2.069961466,1.357410777,1.415256519
8.178631868,7.924659786,3.884943188,4.117485169,2.101524883,2.06997939,1.35710836,1.415242581
8.180650522,7.925456112,3.884852498,4.116007077,2.101771673,2.070079872,1.357085016,1.414883537
8.181554645,7.925730099,3.881326546,4.115454067,2.101882187,2.070114442,1.356176989,1.414749172
8.181595833,7.927184994,3.881036877,4.115315205,2.101887221,2.070297991,1.356102354,1.41471543
8.181865156,7.928391421,3.880877585,4.111205781,2.101920139,2.070450168,1.35606131,1.413716363
8.182197208,7.928946305,3.880746963,4.110281526,2.101960722,2.070520152,1.356027651,1.413491524
8.18552244,7.930013621,3.878206198,4.109352972,2.102367038,2.070654753,1.355372727,1.413265588
8.187923091,7.930478365,3.877777439,4.108211349,2.102660275,2.070713357,1.355262165,1.412987739
8.188945683,7.93134691,3.877336379,4.10385823,2.102785157,2.070822871,1.355148418,1.411927563
8.189002828,7.932752517,3.876955034,4.102656026,2.102792136,2.071000077,1.35505006,1.411634575
8.189636793,7.932992888,3.876794787,4.101487003,2.102869549,2.071030378,1.355008726,1.411349592
8.189706712,7.934281062,3.8753517,4.099818281,2.102878087,2.071192746,1.35463642,1.410942651
8.190483978,7.935205795,3.875299626,4.099214776,2.10297299,2.071309289,1.354622983,1.410795437
8.19059356,7.936287773,3.874885394,4.098924934,2.102986369,2.071445631,1.354516087,1.410724728
8.190741055,7.936930881,3.871867431,4.095277996,2.103004377,2.071526662,1.353736931,1.409834602
8.191828015,7.937725767,3.871304451,4.095192251,2.103137074,2.071626807,1.353591518,1.409813664
8.192210806,7.938689907,3.870444745,4.094111504,2.103183801,2.071748263,1.353369422,1.409549723
8.195323744,7.938717865,3.869634606,4.093397775,2.103563716,2.071751784,1.353160086,1.409375377
8.196019743,7.93924246,3.866555509,4.092324779,2.103648639,2.071817863,1.352364061,1.409113214
8.196886688,7.940993874,3.865485387,4.091706755,2.10375441,2.07203844,1.352087259,1.408962183
8.197004589,7.943568518,3.863617405,4.090190069,2.103768794,2.07236261,1.351603896,1.408591441
8.197203125,7.94379294,3.863063364,4.090125173,2.103793014,2.072390861,1.351460486,1.408575574
8.199459246,7.944286682,3.862060588,4.089099519,2.104068206,2.072453014,1.351200872,1.408324779
8.20107303,7.946548963,3.86191976,4.087273637,2.104265003,2.072737742,1.351164407,1.407878155
8.201216675,7.947892896,3.859763632,4.087043685,2.104282518,2.072906849,1.350605946,1.407821893
8.202374964,7.950790693,3.859321545,4.086173329,2.104423742,2.073271382,1.350491402,1.407608916
8.202488817,7.952031588,3.859012482,4.085042007,2.104437622,2.073427442,1.350411317,1.407332011
8.203302776,7.952578937,3.858275069,4.084347939,2.104536851,2.073496271,1.35022021,1.407162092
8.203411973,7.953137798,3.858204011,4.083175767,2.104550162,2.073566542,1.350201793,1.40687506
8.204878537,7.953442737,3.857685542,4.082953416,2.104728921,2.073604884,1.350067403,1.406820603
8.206942139,7.953749606,3.857613368,4.08277509,2.104980398,2.073643466,1.350048694,1.406776926
8.208243477,7.954063597,3.856846278,4.081718122,2.105138951,2.073682942,1.349849823,1.406518008
8.209590607,7.955427269,3.856445473,4.081637974,2.105303057,2.073854371,1.349745897,1.406498372
8.209879452,7.95733523,3.856430718,4.080746855,2.10533824,2.074094174,1.349742071,1.406280024
8.211402015,7.957771597,3.856430527,4.080484858,2.105523678,2.074149011,1.349742022,1.406215819
8.212650487,7.958420452,3.856420932,4.078701035,2.105675708,2.074230544,1.349739534,1.405778564
8.215180841,7.958891896,3.853910886,4.077531777,2.105983765,2.074289781,1.349088447,1.405491849
8.215559014,7.960592204,3.853398508,4.073356148,2.106029797,2.074503395,1.348955488,1.404467266
8.216219636,7.960689629,3.853138236,4.072499679,2.106110205,2.074515633,1.348887942,1.404256983
8.216436891,7.963000442,3.852893743,4.072130167,2.106136647,2.074805869,1.348824488,1.404166245
8.217086672,7.964994359,3.851290131,4.072064096,2.106215727,2.075056235,1.348408191,1.40415002
8.217251326,7.969098566,3.846419923,4.070885183,2.106235765,2.075571383,1.347142826,1.403860465
8.21780343,7.969243742,3.846050654,4.067502735,2.106302951,2.0755896,1.347046818,1.403029233
8.218995354,7.970176579,3.845930789,4.066888369,2.106447982,2.075706648,1.347015651,1.402878179
8.21900867,7.970315077,3.844712333,4.06538231,2.106449602,2.075724025,1.346698784,1.402507788
8.219475047,7.970902451,3.841645545,4.064583441,2.106506344,2.075797717,1.345900802,1.402311263
8.220066924,7.970908187,3.840984179,4.064359308,2.106578351,2.075798437,1.34572863,1.402256119
8.220923445,7.970921309,3.840930632,4.063900391,2.106682544,2.075800083,1.345714689,1.4021432
8.222372852,7.972106907,3.840067077,4.062107758,2.106858836,2.075948813,1.345489834,1.401701991
8.224161815,7.973493599,3.838760649,4.061846037,2.107076384,2.07612274,1.345149567,1.401637559
8.227498888,7.973775976,3.835323611,4.061479216,2.107482067,2.076158154,1.344253815,1.401547246
8.22835544,7.976019128,3.833998487,4.059735141,2.10758617,2.076439431,1.34390825,1.401117735
8.229032164,7.976217818,3.831836558,4.059653311,2.107668409,2.076464341,1.343344207,1.401097579
8.229097178,7.977517388,3.831657294,4.057738858,2.10767631,2.076627259,1.343297423,1.400625887
8.229205023,7.978375064,3.831347431,4.057598858,2.107689415,2.076734765,1.343216551,1.400591384
8.229629065,7.986514261,3.831066776,4.056570828,2.107740943,2.077754402,1.343143296,1.400337993
8.229732256,7.987914753,3.829935864,4.051011257,2.107753481,2.077929744,1.342848057,1.398966543
8.229924994,7.990608213,3.829049759,4.050155649,2.107776901,2.078266879,1.342616668,1.398755312
8.23384552,7.992634572,3.826939889,4.050023505,2.108253162,2.078520439,1.342065499,1.398722685
8.233847666,7.992783181,3.826723072,4.049587526,2.108253423,2.078539032,1.342008842,1.39861503
8.234653927,7.994827616,3.825277634,4.044118705,2.108351338,2.078794785,1.341631049,1.397263654
8.23466763,7.994968712,3.823801971,4.042292903,2.108353002,2.078812433,1.341245208,1.396812081
8.237042712,7.995291547,3.823721711,4.042084574,2.108641385,2.078852812,1.341224218,1.396760543
8.237120848,7.995670309,3.821744369,4.040329147,2.108650871,2.078900184,1.340706959,1.396326161
8.23763597,7.996500204,3.821682019,4.039287431,2.108713406,2.079003971,1.340690645,1.396068298
8.23830274,7.996648091,3.819708684,4.035218284,2.108794345,2.079022465,1.340174159,1.395060398
8.239355652,8.000433902,3.816647368,4.033681412,2.108922143,2.079495778,1.339372385,1.394679461
8.240998389,8.004053828,3.81591835,4.03301669,2.1091215,2.079948142,1.339181357,1.394514654
8.241214434,8.006946292,3.81573269,4.032982186,2.109147716,2.080309451,1.339132701,1.394506099
8.244291204,8.007031315,3.815573867,4.031861519,2.109520986,2.08032007,1.339091077,1.394228185
8.245902859,8.007719181,3.813902732,4.030983497,2.109716454,2.080405974,1.338653004,1.39401039
8.250113157,8.007901319,3.812931941,4.030194849,2.110226916,2.080428719,1.338398432,1.393814724
8.250176282,8.009472967,3.812684191,4.026761913,2.110234568,2.080624962,1.338333453,1.392962557
8.250269491,8.011393791,3.812220367,4.026575325,2.110245865,2.080864752,1.338211793,1.392916219
8.250311481,8.011620763,3.81063243,4.025168713,2.110250955,2.080893083,1.337795167,1.392566826
8.250446149,8.011698931,3.806408916,4.025045564,2.110267278,2.08090284,1.336686203,1.392536231
8.251054416,8.012565435,3.802895859,4.024419368,2.110341,2.081010989,1.335762845,1.392380644
8.251158905,8.015244083,3.800861631,4.023167651,2.110353664,2.081345239,1.335227786,1.392069565
8.251672702,8.015454579,3.800650164,4.022754456,2.110415932,2.0813715,1.335172148,1.391966856
8.253174355,8.016512923,3.799713119,4.021195801,2.110597897,2.08150353,1.334925569,1.391579321
8.253433344,8.018034267,3.799517398,4.020732584,2.110629277,2.081693288,1.334874058,1.391464121
8.253744277,8.01810297,3.797896703,4.020554283,2.110666949,2.081701856,1.334447414,1.391419774
8.255295018,8.01827052,3.794656351,4.018905067,2.110854815,2.081722753,1.333593854,1.391009494
8.256759977,8.020237468,3.794434848,4.018739814,2.111032256,2.081968031,1.33353548,1.390968374
8.256898976,8.02107305,3.790829608,4.01654512,2.11104909,2.08207221,1.332584889,1.39042211
8.259988203,8.021140573,3.790045735,4.01537734,2.111423159,2.082080628,1.332378086,1.390131326
8.260684894,8.022541399,3.788454597,4.014854834,2.111507501,2.082255254,1.331958178,1.390001191
8.260824304,8.02294449,3.787262256,4.013321253,2.111524377,2.082305498,1.331643398,1.389619141
8.266166334,8.023540482,3.786610947,4.011086535,2.112170839,2.082379781,1.33147141,1.389062161
8.268559676,8.024276566,3.785794503,4.009341944,2.112460331,2.082471517,1.331255773,1.388627124
8.269713244,8.024896902,3.784834532,4.006319479,2.112599834,2.082548822,1.331002169,1.387872984
8.270834003,8.027592332,3.783542125,4.005256496,2.112735351,2.082884649,1.330660641,1.387607622
8.274100992,8.027715104,3.783286654,4.002625616,2.113130274,2.082899943,1.330593117,1.38695055
8.277394574,8.029270501,3.782739536,4.000871365,2.113528254,2.083093677,1.330448492,1.386512179
8.277624315,8.029392189,3.782173274,3.997569953,2.113556009,2.083108833,1.330298785,1.385686665
8.278237335,8.030105621,3.77818291,3.996033178,2.113630063,2.083197681,1.329243182,1.385302164
8.280041335,8.031494922,3.776799959,3.995688762,2.113847961,2.083370678,1.328877079,1.38521597
8.28614823,8.031961408,3.776562268,3.994856683,2.114585233,2.083428758,1.328814143,1.385007704
8.287094135,8.032848565,3.776120396,3.994323714,2.114699381,2.083539205,1.328697132,1.384874282
8.288934127,8.033590339,3.771888179,3.992097634,2.114921388,2.083631544,1.327575719,1.384316816
8.290103509,8.033845187,3.769592922,3.990639293,2.115062455,2.083663266,1.326967017,1.383951442
8.290110799,8.034300279,3.767290262,3.990460315,2.115063334,2.083719911,1.32635598,1.383906591
8.290703537,8.03699176,3.767148965,3.990280962,2.115134831,2.084054854,1.326318473,1.383861645
8.291128032,8.037145663,3.765720296,3.989806088,2.115186031,2.084074003,1.325939157,1.38374263
8.291185323,8.037352597,3.764146299,3.989655851,2.115192941,2.08409975,1.325521089,1.383704974
8.29135543,8.038135587,3.762469107,3.989449136,2.115213458,2.084197164,1.325075419,1.38365316
8.297419075,8.038243257,3.757996744,3.987991888,2.115944512,2.084210559,1.323886035,1.383287818
8.298796533,8.043265263,3.752066194,3.985978064,2.116110508,2.084835128,1.322306673,1.382782719
8.298958099,8.043577657,3.749540166,3.985441297,2.116129977,2.084873966,1.32163321,1.382648046
8.299307157,8.044847527,3.74868526,3.982462757,2.116172036,2.085031828,1.321405181,1.381900411
8.299644032,8.047542847,3.747066374,3.980791081,2.116212626,2.085366808,1.320973234,1.381480564
8.299965177,8.049228988,3.742444585,3.977644168,2.116251319,2.085576309,1.31973903,1.380689726
8.300070098,8.049414226,3.740698733,3.97628032,2.11626396,2.085599322,1.319272421,1.380346789
8.300321021,8.049471078,3.74019824,3.974667943,2.116294191,2.085606385,1.319138615,1.379941208
8.300827486,8.051819528,3.73935448,3.971691563,2.116355207,2.085898094,1.318912998,1.37919209
8.301377876,8.052981324,3.739339156,3.971655466,2.11642151,2.086042374,1.3189089,1.379183002
8.304761671,8.053669721,3.739202599,3.971165138,2.116829046,2.086127854,1.31887238,1.379059537
8.308591784,8.05377617,3.737873668,3.9700382,2.117290134,2.086141071,1.318516912,1.378775717
8.308998249,8.053790803,3.737681396,3.968494327,2.117339054,2.086142888,1.318465472,1.37838676
8.309148825,8.053842766,3.737357958,3.9677455,2.117357176,2.08614934,1.318378933,1.378198049
8.30928871,8.054709526,3.737352732,3.964208989,2.117374011,2.086256955,1.318377535,1.377306337
8.310483942,8.055080274,3.737165095,3.962144709,2.117517843,2.086302982,1.318327328,1.376785472
8.31061937,8.055772709,3.736841202,3.961831888,2.117534139,2.086388941,1.318240656,1.376706516
8.311459561,8.058543584,3.736814047,3.960784621,2.117635233,2.086732843,1.318233389,1.376442142
8.311545932,8.058731425,3.735699494,3.960022798,2.117645624,2.086756153,1.317935082,1.376249782
8.312809233,8.059520177,3.731877371,3.956861503,2.117797606,2.086854023,1.316911424,1.375451161
8.314008204,8.060088678,3.73070604,3.956373779,2.117941828,2.086924559,1.316597503,1.375327893
8.314222398,8.06067142,3.728414671,3.953954693,2.11796759,2.086996856,1.315983122,1.374716266
8.314920153,8.060728748,3.723074351,3.953626516,2.11805151,2.087003968,1.314549765,1.374633263
8.31727366,8.061087275,3.721579315,3.953330469,2.118334516,2.087048445,1.314148125,1.37455838
8.318005281,8.061309183,3.719810029,3.953080868,2.118422476,2.087075973,1.3136726,1.374495241
8.319948863,8.063219866,3.718584485,3.951852959,2.118656109,2.087312964,1.313343081,1.374184572
8.3210843,8.064066347,3.718422825,3.950981697,2.118792571,2.087417939,1.313299607,1.373964079
8.321587187,8.065040988,3.716740311,3.949105453,2.118853004,2.087538794,1.312847024,1.373489086
8.321795337,8.065603715,3.716474941,3.946577967,2.118878017,2.087608565,1.312775623,1.372848866
8.321795656,8.066854526,3.715204665,3.946304393,2.118878056,2.087763633,1.312433768,1.372779544
8.324008569,8.067347427,3.71415233,3.945786265,2.119143938,2.087824733,1.312150477,1.372648241
8.331283875,8.068258834,3.713661113,3.945768213,2.120017571,2.087937701,1.312018213,1.372643666
8.332698158,8.070611708,3.713631238,3.944044935,2.120187312,2.08822928,1.312010168,1.37220683
